NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
332721,Precision Turned Product Manufacturing,25965.493710998984,43769.838525532075,41685.650203031815,26003.566530821485,34592.25786194463,44693.76369531967,47432.919611260615,50274.54298210204,44471.28530817846,45663.4978828292,53986.97028136537,46892.3358436913,46137.9679758099,98.21140702470427,100.55347104580588,69.23139073150364,48.05421654629212,24.85103684003407,9.878497889954568,9.87564651875064,13.394425460068428,28.22368742533868,27.797869569380122,37.26925275707245,41.185596017009914,39.94975708921422,38.97246040888332,44.33532843041188,24.954878167406644,28.652742110631245,22.99257221058266,55343.39801969647,40952.38343309125,44866.679674242565,51598.48465953845,39576.929921633484,38474.02650455781,45276.555624590495,43544.67581516416,40649.15471978849,28670.237876219337,45720.88334561128,45635.716283254456,42275.47504657813,43196.463656241445,48438.494972044224,33180.473709902355,32838.022602868245,50643.604758973685,3.3407592432922684,1.8628663648851216,1.941168488911353,2.198634260101244,3.2222980213933625,2.7927234497736206,3.6548919722554274,3.545610760850832,3.337124721414875,3.25865346158389,4.634511259570718,4.290785220451653,2.4139418601058424,2.79147281848127,3.2096167971147223
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",11,12,10,13,13,0,12,10,13,10,15,0,0,0,11,10,13,14,12,13,0,0,0,15,0,11,15,0,12,0,0,59166.09720302307,38024.64511219436,52219.76242623801,50546.7495405248,37976.55416873893,53766.049449478385,46881.633125140004,50681.98157528026,41422.95915222114,29144.50757255782,39233.6079560285,32278.371918613113,40476.7886924581,36834.54158539046,40530.53871432779,46669.07682505138,36605.64413844382,36793.41537584418,0,0,0,0,11,13,11,0,12,0,0,11,13,0,11
332811,Metal Heat Treating,31484.287754060242,41935.94890460299,31320.859061114264,36654.056438441505,48729.680190592946,50543.567269463485,38006.49084514053,65715.58432061129,55845.34169797136,68794.15148440342,69405.9219828182,94118.41169533606,82968.72688907456,29.525422915898485,32.35017754474134,14.526546921822035,14.945799509559407,9.980677727143267,7.075486817132833,9.572544369569073,20.328003864444483,18.823638016999375,16.7017293692671,12.260877052583512,22.55402105016945,19.63955402327239,20.45043498001039,20.258070961274086,20.286524182443806,7.170253853811665,19.889044461935576,18439.99037207487,17407.615812460812,17126.716960461537,16208.660754709927,15403.00080199512,21097.55973683134,23373.127154112746,22707.504773949116,19332.273703125844,19321.823582127035,21809.586395527927,20479.68650314659,17140.964287426767,20746.661507681194,21831.224060185843,21069.627416826188,21192.64446135071,16233.808616805673,2.087797134765424,3.4387333099730313,3.691603688488249,3.1747495623654687,3.6401671844534578,2.5712692914297803,3.0642412145622075,2.079614179418422,2.130210092035122,2.476198211940937,2.3092824881430714,2.330397935118526,2.0695263318018986,2.14331642203033,2.269873546087183
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",34547.61287044519,21189.788647277783,36355.51742240482,26945.95517401275,33625.7631706577,28046.536717684015,36253.04873888619,46410.72721048146,28038.86532265989,33449.86478300651,46025.34271134094,48006.15970299125,47878.425332244224,41.88923581439943,87.88240029355823,61.00807615740314,67.40868579039416,46.81190571209164,67.56239940096651,33.56413249284768,36.68055613895169,26.330142674831162,30.31744140925611,39.72996255604265,42.607106248304724,40.64239991390728,43.79820064364789,101.611502792896,79.25521012282326,83.23836655374994,87.7847458499668,62294.0414495239,54758.07128592694,48273.792223265285,49419.68826893026,42215.87059641775,46718.68510679976,45411.34887774193,67983.29420516238,56475.35946827031,44659.64810855905,47157.933783464396,55118.246389194464,56680.59082738563,58434.522577623524,64778.70540284818,51973.26007395721,47768.04477722086,51248.01179192,8.457711049972568,6.526698721013963,11.20573945438955,6.518860624823719,9.321697064954787,6.684850443771575,6.754372396506369,8.169374531600624,9.945303987246007,6.7121545455418525,7.545041244802997,9.301626747881528,12.766484554216731,9.61622205544263,13.416317980689929
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",29471.909338789137,39888.891416300285,48450.126490168455,29597.019659720776,31487.204186624032,41934.55993542922,34873.689903339146,28753.955501384433,37409.5525462247,34122.04266103713,0,0,12,70.99226959523045,54.34294833400499,116.22802188599249,90.50884892816727,85.97522308132979,87.49572189384727,115.08035801219582,81.7845044890286,61.27011517938619,62.887218674852605,79.40179214464995,48.50702431266952,61.710170533401595,52.12051399250099,37.76907712931545,0,15,10,113548.5075208953,82536.21712087693,69182.00231408766,81228.36101363972,72859.48294575122,79398.5611092542,68598.41016774117,70197.40850912296,60262.01666776027,64077.25026991488,74557.06232364684,65343.834585382574,68408.69215598691,65858.40126606498,76655.78157783889,68868.49324208216,73279.8540695533,52443.86474241131,3.7662791972979903,3.8959050871897487,3.240468544943724,4.231711175804958,3.804233926301822,2.9533230815897697,2.887800208828412,1.808793003903702,1.0151055119931698,1.7240018931217491,2.2069820784730836,1.7302746611414477,0,0,13
332911,Industrial Valve Manufacturing,12,11,0,11,12,14,0,0,0,12,0,0,11,0,11,0,0,11,15,15,11,0,0,13,0,15,0,0,12,0,0,29943.001268673008,26132.425379393266,25376.63379237625,21189.482624730445,20879.26926031059,25907.851296923625,24120.5275745081,30348.557703785016,27672.739766975123,18693.95197915032,25509.242416564197,30562.31654197859,28580.676711511915,27986.67355805488,22837.766343799165,22502.41098694477,24877.035102812937,29367.59805145541,14,10,0,0,13,15,0,0,0,14,0,0,15,12,11
332912,Fluid Power Valve and Hose Fitting Manufacturing,0,0,13,14,14,0,10,0,0,0,14,15,0,0,11,0,0,15,10,0,11,10,0,14,0,14,10,0,13,0,0,43774.44758155488,41470.77564784512,43459.5275471489,37862.67914554885,29429.47724715613,41911.21468877439,42196.833802299196,44027.163708554544,33825.139824441176,30175.951314457478,36856.07847944617,43446.523189771295,45177.457406927264,47092.128049345585,45076.55045532993,28905.985427513224,39278.57046287035,40064.2568385164,12,0,10,0,11,0,0,15,0,13,0,0,11,15,11
332913,Plumbing Fixture Fitting and Trim Manufacturing,10,0,0,0,13,14,11,0,13,13,12,15,0,0,12,0,11,12,12,13,14,0,13,0,0,0,10,12,12,0,13,16991.112207534905,15141.714669588739,14707.894602277966,17648.279606651715,17329.803359354522,16649.524847592653,13184.823509399761,13070.86847565652,9982.683282008102,10172.207014169033,9422.970570491274,8338.12167884435,11383.592600068427,10335.57742850749,12404.493619347262,8782.3053960865,10505.486675859605,14227.064843262988,14,14,0,10,10,13,15,15,11,12,0,11,12,0,10
332919,Other Metal Valve and Pipe Fitting Manufacturing,10,0,14,10,0,0,0,0,0,12,0,0,75494.08100286899,7.123506825378349,10.158139588224333,15,13,0,12,15,13,0,15,10,0,0,0,15,0,0,1.5266508463109347,21932.15127846235,19643.758118831116,23435.371824682174,19399.52828635728,25247.674918639215,24539.81402938033,17028.645916936417,19165.680325149948,15876.89065972916,16533.49987499373,19643.631488282022,14741.943268398536,16647.963336144876,17418.076276447286,17554.985810061964,13229.908819029324,18788.24765736991,18639.46917022662,13,15,13,0,10,15,0,14,12,0,13,12,0,15,1.1035386119852775
332991,Ball and Roller Bearing Manufacturing,0,0,13,0,15,0,0,0,11,0,11,0,0,13,12,0,0,0,15,0,14,10,10,11,12,11,12,0,15,0,14,33645.540680536804,42329.984476729034,38260.13601888373,34448.907122228884,28554.54312915448,30716.154509834803,31639.02143588098,37559.93379829742,24787.368874414304,27227.460027662863,25220.653485638366,23706.000182400167,30359.053649593974,26165.98418851009,24213.678889671668,30881.00265534417,21832.975608063338,29011.016365737458,13,0,15,0,13,14,0,11,11,10,13,0,0,11,15
332992,Small Arms Ammunition Manufacturing,10,11,14,0,12,0,12,10,0,13,13,0,12,10,0,0,14,0,12,13,0,0,14,15,0,0,0,11,11,13,0,7691.389289174496,8398.100771422665,7205.28389738821,6910.635492195679,10342.286898741855,8660.719656878598,8932.869263905273,9844.728027906694,9314.164170601609,10769.42740247558,11584.677320189754,12604.26981330297,10601.221035539385,9810.335040068752,12646.18988034714,9502.086271188211,9694.677053463362,9511.451758735055,0,0,14,0,0,14,0,0,0,11,0,10,10,0,0
332993,Ammunition (except Small Arms) Manufacturing,14,10,0,0,12,0,0,10,0,0,14,10,14,1.7427232086751865,14,10,11,15,15,0,0,0,14,10,11,14,0,12,15,13,12,23093.87880243343,19152.4314454783,19045.19140650378,13996.929021522772,21492.775381076564,18091.93031498172,15884.879277467135,19328.493101803313,15952.266119439337,17257.042269438105,18319.470671654897,17991.756501372995,15456.521235310523,14568.110343870441,13863.318244498088,12131.144832515458,14412.447287735551,12089.313960705755,13,12,13,15,0,10,10,15,15,14,11,14,14,0,0
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",0,0,11,11,13,0,14,65260.76766746231,76935.40164882533,54621.05917222083,90284.87796681219,90607.263070535,0,3.9998990602951787,1.845865677714643,2.904544415273515,0.28258992590281873,11.895316602691384,0,0,15,0,14,0,0,100.38527562974224,121.22576788455586,95.2001855305441,38.87753746569606,42.299479710002124,0,14058.530283612177,12962.948295111837,16814.91697676614,14802.528979135564,17058.640733969012,12784.443649502513,17970.319632192084,17784.14630621913,19061.261631959245,15076.15166920135,16168.816637984019,17190.176406669085,19214.97850080646,16438.950116450906,22841.344779179017,18903.23370837376,19993.181266917072,19701.45974398203,2.3101288575213403,1.0253887714236043,0,12,12,0,0,0,11,1.1662321197916754,1.2016016226960347,0.8324601185391657,2.2698531434871256,2.321452001738362,13
332996,Fabricated Pipe and Pipe Fitting Manufacturing,56853.41971860827,68408.39886225152,59727.52182844478,61165.62192330256,61385.11087419178,71205.22321107436,67715.0807990717,59306.80069254762,72135.23926400994,76990.67716642267,105849.76492363623,86226.8111187712,42834.233831733305,40.841580948542905,36.82683954004187,31.803235009410045,11.528070461256165,26.112594698327914,37.864678092158854,36.6514859886671,67.7522080588703,60.1521464786434,75.52188628253764,56.552222066272755,66.9386089023582,50.775923101399314,69.57232963771885,46.222389695565354,53.102795243785735,30.027513721098696,29.860791693378925,34393.485950650815,25246.91736733973,34231.98813445714,29903.279327472017,29634.20648231375,32133.64641737316,31160.21327622692,32794.009577855504,21992.971413645275,34033.48595670602,32446.471795292488,33788.83565831347,30521.359412597012,46553.572361257924,40285.0840508065,39674.69072760443,31382.635954673806,30764.502215734265,1.9463552918983624,1.8698041122406721,3.0479496573214417,3.747115268174093,3.0418586143059656,2.4831791766104288,3.3042210968909784,3.865698596602306,3.716123298124876,3.7206291402108036,3.3385178509284743,3.205412570585031,2.5705203896504827,3.4614558948785996,3.4959911984042265
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,36230.3706504333,27671.805822835686,37451.217831850554,33494.5975684988,57195.33736652601,32483.023930465548,40253.37067728342,77031.44452354993,62717.195080891615,95039.81748217858,52629.56626985377,40867.19710636721,57141.30038025828,2.2446564325330662,11.171465693530807,25.86278854452889,37.59787053994857,49.15146619030717,48.90196468679116,40.24109016310638,34.90279685046674,30.936825125867998,8.311137916609978,17.143166376835673,40.676420137232924,56.852752840842165,32.20621288987487,43.05609220960163,69.21525068431585,131.80026754977087,143.34615852519647,81656.10079837966,92263.3967258522,84822.91508530959,91984.47091920058,67979.79795038744,68234.04489383074,104435.44095134255,89432.84371573062,61066.23222409526,77250.5723758735,78353.16179525659,83903.02191711975,84265.30319051197,85492.2902361968,73255.6248971863,70147.12844731438,91529.7144778118,90920.80264163727,3.513586962700356,5.194012461905368,6.416423017112538,5.893821485864464,6.326080929138698,6.799287788453512,5.413501560688019,7.863024027668871,7.314686255576089,13.264000180084258,12.835559944529086,11.742379075963981,13.166777030099183,10.95722320722416,15.600614928139839
333111,Farm Machinery and Equipment Manufacturing,43401.47542035334,51960.8572034207,43167.929060748,50308.19376711317,59742.35674331511,46495.40900774318,53879.84610324222,48683.09919952147,53869.307026790644,42857.95241067959,53004.76043618506,58842.50470345374,53269.691186277596,300.27413628072213,313.1190383689438,391.49635538910496,299.269883427315,208.5769270647252,190.32612997410178,179.6093816051976,179.834211953978,171.57386643602044,190.85421754249458,226.4455987323851,149.6349783335574,180.5936830737879,177.72566630074112,145.4198616910269,170.76940160297463,129.99337952855274,197.87058534790916,74033.93751806395,70981.16352477856,63204.092219495265,62563.732571871085,60399.779453170224,56536.63972149915,65878.60562166144,77507.94374260619,63312.694868683866,55457.257915031645,53909.22494686054,72786.59263858949,59387.044661111315,72622.2261241513,68771.94322450117,71026.04948997822,70476.44641887127,63333.358810418904,8.39885095958598,6.69208307233639,7.131476852006744,4.853709690319374,5.117634026450105,5.918124849733431,4.275542819639668,3.845929681416601,3.4155989760067316,4.533633659314364,4.195925191324204,3.5376653456129135,4.209263707371429,3.723157464200631,3.482885942561552
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,30095.89770443982,45945.98387769662,27311.51251671209,26643.120989436127,52178.751061790455,44039.76441902495,38699.480275257694,38582.875104151746,40388.1934478214,90576.88853917184,46171.87822699199,40039.13000908407,51220.61555134924,34.137097943017615,57.146478834190916,0.24451125306375382,0,126.19834960717388,115.09082011910817,165.73246597657655,214.4297206070919,230.49801122709513,136.53935185127597,127.4065405900174,78.26304518366776,66.61966164924368,28.57065270437907,11.743969535692978,29.3316103461829,144.00534789793784,162.93527310785169,18498.03763656016,25405.097587564982,22605.677923917174,21154.764580775918,26042.320319059036,24011.16207047918,19093.379196611964,17278.589824440212,15144.042070256579,17585.028235304904,16651.378453491718,17954.73087951609,18457.09748026662,18731.940279734677,14384.73741870257,17672.241385772875,18493.72045766446,19755.97740693916,14,1.218298345839139,1.072006289975252,0.8411451204447076,0.8360680910525844,1.0472916302038358,0.8987700610188767,0.8266975999227725,0.8626078910659999,0.8142406278057024,1.1659807640127837,1.1324244904564693,0.8905182357644662,1.1635376968770288,1.1170556393102742
333120,Construction Machinery Manufacturing,36772.561527549304,44819.14566315983,60124.24489866295,53572.22474220829,33458.710839724634,57712.90628487618,44700.51925000937,44484.5991558581,42405.799963387064,62443.68104366516,57566.959715722456,57850.61233819283,64778.48932031513,17.60457738650474,8.70806144555063,1.1583756702135082,10.03024829874099,13.918458656851339,19.6488927687538,17.88121211424604,5.71557159183495,33.42158128443898,13.937301899527068,19.10367842354759,58.709879245021156,84.15534919856977,93.10638963067291,125.10746530747676,92.85138899387262,45.078512963996495,43.50119612142145,83512.06234958745,77531.39311909137,64438.16537492144,75852.85723247235,64372.570017674676,91485.28497806173,72350.55832366161,67671.06572665046,53686.65236341197,51153.406014716245,67122.35133161627,72708.72837164902,72520.83077333613,85059.07317395892,76071.59737619512,58754.130020218385,75966.08801349043,72663.86513007584,1.83693275291007,2.2666760656517,3.5133090897230432,4.42893708627671,2.260420147771947,2.413064385787584,0.881790793244727,1.154300456738565,1.2249529788037763,2.4953909731237216,3.1087202861323022,3.1572938269819133,2.260885090264492,0.9653287991299294,1.1939357176190242
333131,Mining Machinery and Equipment Manufacturing,15,15,14,13,64064.978123246576,50924.0001848119,53436.29005525545,72667.58589401667,0,15,0,63761.401445921954,90779.57900509967,1.6463307133726872,0.2968139941008079,0,0,0,0,15,15,0,0.5871980059667669,17.12403182888774,14.009645052639357,3.4229405335758347,12,12,14,0.6444552865201707,1.2371575897210432,14882.287091427244,11447.038171191318,11131.506254893908,12648.80307542276,10844.036431517528,13054.134462955959,10405.871364424806,10123.753360431232,12634.843668796984,12822.846532129784,10735.98026439796,16553.599978045204,13710.118201577341,14040.147213893526,9342.178927840003,9695.576688916655,8464.40726291375,12508.30407336203,0,0,15,12,0,14,1.0871562580927274,1.1855057635111734,0.8272239319980145,0.8666690864949487,12,0,15,0.9738047727150843,2.260908522922546
333132,Oil and Gas Field Machinery and Equipment Manufacturing,45703.16940069281,57989.04440669521,77707.82033692958,66884.16267586382,93951.48994767928,88755.01059942479,161052.86202398335,90789.23737476255,81016.47384552455,67520.43017357375,67471.60354342937,68032.52184136903,66608.77368858623,29.27303148410748,40.44516558985078,47.59786759420281,86.95642528038212,65.58681143639045,98.29247488718448,116.07506151440273,109.55058089625217,107.4571785461587,128.68539783063304,111.75229945466876,181.2784755054357,167.26647166666342,175.47840877897613,178.14013859563718,172.66663826981318,137.02034182930896,132.56096194104435,40506.01168750279,40450.570286714516,53360.11344000633,36997.55202936643,37781.34962834272,47764.34397492919,63306.50003117509,51604.89611586166,71190.72941277125,64094.000226706274,62702.3591252163,67016.87970112874,72997.92141200457,69738.50715740661,65289.17508500595,50278.15654954424,53926.314320654295,48030.30906615267,2.491787692694925,2.8588620048598385,2.4587585400557144,3.4428084480576215,2.720191132533364,2.3257369096390903,1.7804481698432937,1.9281841508112847,3.5676794558996336,3.2169578962144443,3.0794392515323126,1.8180836378131062,1.9800899935420602,2.050884282402694,2.386494369641878
