Cluster,SubclusterName,end.year,two.year.change,Competitive.Effect,Expected.Change,Ind.Mix.Effect,Natl.Growth.Effect,start.jobs,end.jobs
Distribution and Electronic Commerce,"Wholesale of Industrial Machinery, Equipment, and Supplies",2015,114.625172,85.67735675,57.75194224,-1.69108981,60.79077252,2171.657184,2286.282356
Distribution and Electronic Commerce,"Wholesale of Industrial Machinery, Equipment, and Supplies",2016,158.272591,162.5861013,-38.1176811,-66.15370621,49.92090744,3260.925812,3419.198403
Distribution and Electronic Commerce,"Wholesale of Industrial Machinery, Equipment, and Supplies",2017,97.57046174,111.1653583,-36.33179584,-81.3973651,30.03739041,3489.271131,3586.841592
Distribution and Electronic Commerce,"Wholesale of Industrial Machinery, Equipment, and Supplies",2018,220.8794951,159.7830056,77.87739347,51.31935315,34.45646899,2718.72501,2939.604505
Distribution and Electronic Commerce,"Wholesale of Industrial Machinery, Equipment, and Supplies",NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2003,3.354826249,2.423920615,2.796509819,2.463267835,-0.787796994,188.922835,192.2776613
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2004,-18.82716647,-23.68827366,0,-0.554066887,0.708338062,217.4288048,198.6016384
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2005,-23.09095948,-20.69582283,-0.684376454,-2.345293575,1.768062288,129.8089089,106.7179494
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2006,0.95987983,-0.284094852,0.823508107,-1.525392178,1.430196735,162.4907848,163.4506646
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2007,2.946420861,2.391676035,0.697015277,-0.460155537,0.890490065,123.0518821,125.9983029
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2008,-2.348694941,-1.469092972,-0.513725748,-2.021806096,0.397770613,139.765981,137.4172861
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2009,-10.24407572,-3.162433662,-5.930090906,-4.086394551,-3.888919023,96.51878289,86.27470718
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2010,-1.987259632,3.710042767,-5.245886213,-1.572496673,-3.824353282,99.08483204,97.09757241
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2011,-2.476600664,-5.446647298,3.809024994,2.45682223,0.422697781,92.06840948,89.59180882
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2012,-1.682577824,-5.469585762,7.381760349,5.24629583,2.445143996,148.7591587,147.0765809
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2013,1.820679787,-1.047933156,2.612041862,1.186288099,1.848536157,147.3948704,149.2155502
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2014,-7.819245317,-6.291571457,-0.505635373,-4.184257732,2.39942343,132.7200566,124.9008113
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2015,-7.04497659,-4.513809839,-2.914473071,-5.123412788,2.707245133,104.9760323,97.9310557
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2016,-9.884064199,-7.001715601,-2.674025677,-3.51073894,2.144011277,86.7477985,76.8637343
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2017,-6.524162139,-5.645632028,-4.705445514,-4.918562595,1.78894987,94.9668774,88.44271526
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",2018,-5.7799604,-2.023520838,-4.482792285,-3.214271746,0.849621944,114.7793172,108.9993568
Distribution and Electronic Commerce,"Wholesale of Jewelry, Watches, Precious Stones, and Precious Metals",NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2003,-35.60332073,23.61964835,-42.74387151,-47.59511411,-5.655029399,984.5895179,948.9861971
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2004,36.07475028,88.28946244,-15.9522728,-31.7084047,5.651765867,1058.715767,1094.790517
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2005,103.3462101,72.76386795,20.70617828,4.626461076,16.51475886,1225.516178,1328.862388
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2006,83.58244653,48.03582775,31.84795006,16.3884765,24.81746726,945.1070769,1028.689523
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2007,0,-11.43461679,18.39665304,6.244818961,7.90574604,1475.054489,1475.054489
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2008,-18.31270593,-46.82431874,19.68918588,9.884125475,6.321279862,1779.896794,1761.584088
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2009,-77.22790087,-4.692108812,-71.39731927,-40.5403713,-22.99282204,1002.668938,925.4410367
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2010,-99.45242201,10.07382033,-78.63666091,-95.61469604,-41.12825776,1708.19937,1608.746948
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2011,-4.397891807,-13.85426591,6.017155457,2.105193137,2.889416375,1157.912927,1153.515035
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2012,12.73352886,-31.24105775,63.75468527,39.03146293,20.77604831,1362.221458,1374.954987
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2013,97.50390942,30.67717897,31.1695915,20.66813877,16.47064571,1046.563206,1144.067115
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2014,48.8723476,47.07295909,24.08220455,7.516414999,13.68724855,836.9725258,885.8448734
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2015,-75.80825092,-83.87680505,15.54308878,-6.002052181,34.95743456,1490.108396,1414.300146
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2016,-69.15668868,-49.05675137,-18.16786912,-45.25935145,16.34151224,1479.492373,1410.335685
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2017,16.21613743,44.66846288,-21.23294661,-31.90498922,19.85434287,1149.165714,1165.381851
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),2018,67.6769417,21.92181858,39.30762867,21.65319995,16.35555113,1182.291794,1249.968735
Distribution and Electronic Commerce,Wholesale of Metals and Minerals (except Petroleum),NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2003,-36.43821464,-31.94286887,-1.472978934,5.71817577,-7.517720462,1239.238067,1202.799852
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2004,-62.68515047,-85.11760243,-14.23348243,-15.1759842,4.463011845,1551.027698,1488.342547
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2005,-6.225446737,-8.500209868,0.930972527,-16.07254462,12.38923519,1404.938097,1398.71265
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2006,62.25390601,51.41117709,6.814558342,-8.517228764,12.91385224,1282.491639,1344.745545
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2007,7.900669153,10.2939034,-1.275254521,-5.867550517,5.788793414,1369.24041,1377.141079
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2008,-61.82575345,-36.53576136,-17.25675086,-19.78328441,3.662472587,1359.804125,1297.978372
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2009,-168.7832962,-55.12667261,-102.6753363,-34.90928632,-31.12395889,1424.011784,1255.228488
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2010,-104.4906544,-22.34575774,-69.50997604,-32.60819849,-17.97285335,1209.839113,1105.348459
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2011,41.48345449,38.93998625,-5.476833028,-12.57210077,2.515680019,776.9788368,818.4622913
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2012,40.07919685,56.48687276,4.510058418,-8.113264509,18.2659905,1136.337115,1176.416312
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2013,57.64042967,23.5480727,26.21145449,7.027540451,16.71498587,1213.650415,1271.290844
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2014,63.50729767,31.19349874,15.95555251,3.665095067,15.27920536,1264.296184,1327.803482
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2015,21.03267728,18.93316866,1.773743202,-26.09809979,22.66748817,1009.588061,1030.620739
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2016,-79.5584534,-23.14105837,-22.35291737,-41.05708844,27.61762872,1179.917361,1100.358907
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2017,-29.28308639,-5.287967016,-12.3919411,-28.32273097,18.82185005,944.1814402,914.8983538
Distribution and Electronic Commerce,Wholesale of Other Merchandise,2018,73.42269591,26.8396573,23.89613166,10.44825442,13.33063703,1217.18738,1290.610076
Distribution and Electronic Commerce,Wholesale of Other Merchandise,NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2003,-52.71174728,-32.55547642,-41.98073795,-40.88604021,-6.013682383,803.424181,750.7124338
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2004,-128.5053772,-109.2096014,-20.70930009,-23.04846589,4.702812383,1024.774729,896.2693521
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2005,-75.90937595,-60.73240024,-4.101492574,-19.96828349,14.60886932,1067.32987,991.4204941
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2006,42.57760375,41.84175683,-0.683537517,-11.87217074,12.88843135,736.1881269,778.7657306
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2007,74.5691337,79.29574167,-8.073586766,-12.47306969,4.325657207,754.2338809,828.8030146
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2008,114.5202689,98.33094825,-28.99726562,-21.2433291,3.113545713,883.4502098,997.9704787
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2009,6.515474825,79.62387228,-43.71505517,-30.04758467,-30.70616891,922.4752552,928.99073
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2010,-3.816909678,38.79711821,-40.80399213,-29.41925645,-30.42735723,1108.744558,1104.927649
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2011,-80.1750307,-38.0037375,-26.04857993,-45.40361827,4.236551404,821.2852631,741.1102324
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2012,-119.5568999,-73.43946998,-12.04381131,-32.04038633,19.14323131,696.530037,576.9731372
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2013,-62.35647201,-37.87016621,-1.912119567,-15.99080311,16.61098153,1145.221155,1082.864683
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2014,-59.95122438,-49.50408967,12.26729231,-1.345959733,15.57395291,570.0399656,510.0887412
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2015,-58.00320136,-52.09557901,3.127973077,-15.96168561,17.5770279,767.2620787,709.2588773
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2016,58.94956549,56.91670949,-7.171930741,-20.08182382,11.51854061,691.6381334,750.5876989
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2017,40.43848031,38.805846,2.932097539,-8.737030236,13.09357727,837.9743226,878.4128029
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,2018,-3.596182447,-23.72749518,22.61990825,10.15541947,10.3915973,597.2016837,593.6055012
Distribution and Electronic Commerce,Wholesale of Paper and Paper Products,NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2003,55.55298101,77.08183778,-15.11357166,-9.121199,-2.44247298,635.2245554,690.7775364
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2004,16.83667023,27.63172538,-18.48257257,-15.28520348,2.457383179,575.057392,591.8940622
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2005,-15.18057799,-2.804489376,-15.18747305,-16.33461425,8.194536596,562.3071845,547.1266065
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2006,-12.61286024,-17.66148217,3.364430362,-6.62892697,11.25568665,585.0973656,572.4845053
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2007,39.6821809,38.71781688,-1.103510644,-4.137413022,2.558335198,481.627927,521.3101079
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2008,23.60125786,17.87884923,-3.202210645,-6.489842856,1.602679382,475.6072788,499.2085367
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2009,-46.06604452,-39.09698485,-7.903768592,3.40822367,-13.46507101,663.4668152,617.4007707
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2010,-35.10748204,-17.8848458,-20.47986181,-2.12100115,-13.05356975,478.2930532,443.1855712
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2011,31.93236944,32.60035833,-9.102290708,-13.260877,1.768407819,434.1116393,466.0440088
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2012,24.82123888,27.66103891,0,-6.403872122,8.197788317,378.6986691,403.519908
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2013,29.93633595,23.83540815,5.806484587,-4.009898994,6.257339632,429.4772267,459.4135627
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2014,180.4440362,99.23248377,10.21329184,5.366215382,8.700236842,455.1139814,635.5580175
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2015,202.0811656,162.0789355,9.703767723,-1.596873743,14.01779956,750.0604819,952.1416475
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2016,-6.582230134,4.023754244,-16.85561182,-30.84401831,11.49914912,791.9886555,785.4064254
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2017,-96.3920091,-80.47515049,-14.86470118,-18.21270011,17.40219219,1280.192215,1183.800206
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,2018,26.78668164,0.060885929,22.43464603,14.55359739,8.460232561,623.6217086,650.4083902
Distribution and Electronic Commerce,Wholesale of Petroleum and Petroleum Products,NA,NA,NA,NA,NA,NA,NA,NA
Distribution and Electronic Commerce,Wholesale of Professional and Commercial Equipment and Supplies,2003,-329.9381255,-335.278587,-255.6810009,-206.5263541,-30.15919984,3095.441772,2765.503646
